36037,Leipziger Straße 117
45665,Rosenstraße 19
45147,Gemarkenstraße 115
82216,Bahnhofstraße 4
46119,Klosterhardter Straße 13
33102,Riemekestraße 75
42929,Pfarrstraße 1
80337,Lindwurmstraße 57
18107,Warnowallee 6
50321,Pingsdorfer Straße 45
71332,Alte Rommelshauser Straße 1
13583,Falkenseer Chaussee 217
45145,Mülheimer Straße 25
47443,Blücherstraße 22
44369,Jungferntalstraße 55
46045,Hermann-Albertz-Straße 172
72336,Obere Kirchstraße 14
24114,Gablenzstraße 6
14057,Holtzendorffstraße 1
38100,Gieseler 2
50678,Severinswall 39
67227,Glockengasse 1
12105,Kaiserstraße 112
51103,Kalker Hauptstraße 296
97070,Sanderstraße 39
79108,Wöhlerstraße 2
34132,Waldmannstraße 4
31135,Bavenstedter Straße 74
67269,Ringgasse 21
24143,Heischstraße 19
42719,Focher Straße 9b
45355,Gerichtsstraße 32
69124,Odenwaldstraße 2
46149,Weseler Straße 144
80803,Herzogstraße 34
21079,Nöldekestraße 2
56068,Clemensstraße 16
90429,Fürther Straße 337
22081,Barmbeker Markt 37
75177,Christophallee 15
81247,Verdistraße 112
76137,Marienstraße 107
13353,Luxemburger Straße 33
51143,Hauptstraße 148
75172,Westliche Karl-Friedrich-Straße 260
70794,Alfons-Fügel-Straße 28
13587,David-Francke-Straße 1
30169,Neustädter Straße 9
22085,Hofweg 72
41238,Mülforter Straße 99
30419,Stöckener Straße 121
33100,Detmolder Straße 74
88046,Ailinger Straße 92
35394,Siemensstraße 14
67061,Pfalzgrafenstraße 28
21079,Nöldekestraße 2
47166,Jägerstraße 59
18299,Otto-Lilienthal-Allee 4
58097,Emilienplatz 4
42853,Markt 19 
60433,Hagebuttenweg 7
85521,Ottostraße 69
80331,Sendlinger Straße 50
48149,Steinfurter Straße 31
65931,Pfaffenwiese 32
80809,Schleißheimer Straße 297
71034,Schulstraße 10
90763,Amalienstraße 25
15936,Jüterboger Straße 23
49080,Sutthauser Straße 57
24143,Kirchenweg 36
80469,Baaderstraße 12
65549,Holzheimer Straße 54a
22089,Seumestraße 4
08468,Mylauer Tor 1
12685,Geißenweide 6
74193,Paul-Gerhardt-Straße 293
47495,Schloßstraße 98
44388,Flaspoete 56
15320,Karl-Marx-Allee 11
99091,Berliner Platz 1
50827,Venloer Straße 847
22119,Hermannstal 37
44379,Kirchlinder Straße 26
40210,Graf-Adolf-Straße 58
64380,Erbacher Straße 17 
65439,Kapellenstraße 3
59969,Merklinghauser Straße 26A
27568,Lloydstraße 16
45145,Harkortstraße 16
91052,Schuhstraße 34a
70435,Kirchtalstraße 29
49201,Große Straße 22a
26131,Edewechter Landstraße 47
80337,Lindwurmstraße 57
22559,Rissener Dorfstraße 54
01159,Frankenbergstraße 26
44143,Im Spähenfelde 51
28217,Steffensweg 173
10967,Graefestraße 93
50126,Hauptstraße 24
52349,Rurstraße 41-43
81379,Boschetsrieder Straße 11
80992,Dachauer Straße 286a
06110,Steinweg 51
86152,Klinkertorstraße 6
70173,Steinstraße 3
90443,Frauentorgraben 39
90459,Sperlingstraße 14
60325,Niedenau 50
85354,Johannisstraße 1
85598,Neue Poststraße 21
20259,Eimsbütteler Chaussee 46
30173,Hildesheimer Straße 111
74613,Haller Straße 42
90419,Jagdstraße 26
18146,Alte Dorfstraße 9a
78224,Scheffelstraße 22
10249,Ebertystraße 52
23923,August-Bebel-Straße 28
42349,Mastweg 96-98
60594,Textorstraße 14
10969,Markgrafenstraße 86
04319,Riesaer Straße 116
60329,Windmühlstraße 14
37073,Hospitalstraße 16-18
34281,Schwimmbadweg 25
38855,Dornbergsweg 43
10437,Greifenhagener Straße 48
90762,Baldstraße 2
58455,Wannen 101
48155,Hansaring 37
38226,Albert-Schweitzer-Straße 40
60528,Schwarzwaldstraße 74
94469,Bahnhofstraße 18
14059,Sophie-Charlotten-Straße 25
75365,Altburger Straße 23
80331,Sonnenstraße 5
65451,Waldstraße 24
16341,Kastanienallee 14
10407,Am Friedrichshain 34
67059,Valentin-Bauer-Straße 24
10117,Kronenstraße 70
10967,Graefestraße 9
90419,Juvenellstraße 22
04275,Arthur-Hoffmann-Straße 88
60594,Dreieichstraße 25
45661,Bochumer Straße 236
33739,Am Blackenhof 1
28309,Sebaldsbrücker Heerstraße 108
50825,Melatener Weg 16
50667,Am Alten Posthof 3
44879,Lewackerstraße 61
74072,Achtungstraße 21
74182,Löwensteiner Straße 7
23566,Marlistraße 44
68199,Friedrichstraße 61a
88212,Grüner-Turm-Straße 7
61350,Gluckensteinweg 89
97421,Johann-Sebastian-Bach-Straße 2
80634,Blutenburgstraße 91
28755,Dobbheide 48
30165,Vahrenwalder Straße 58
76684,Hauptstraße 147
71522,Sulzbacher Straße 10
10245,Boxhagener Straße 121
81241,Planegger Straße 1
13055,Hauptstraße 9-10
66763,Siemensstraße 2
76133,Akademiestraße 39
47057,Sternbuschweg 262
41460,Friedrichstraße 90
78351,Überlinger Straße 14
22846,Syltkuhlen 3
10781,Goltzstraße 51
55118,Boppstraße 72
81369,Albert-Roßhaupter-Straße 64
52064,Burtscheider Straße 27
28205,Am Hulsberg 137
96515,Untere Marktstraße 14
30926,Fritz-Erler-Straße 19a
46045,Mülheimer Straße 140
28755,Dobbheide 48
33104,Hatzfelder Straße 2
40545,Steffenstraße 36
94244,Kaikenrieder Straße 4
04177,Marktstraße 8
47441,Humboldtstraße 58
81541,Bereiteranger 18
45127,Lindenallee 89
81671,Piusstraße 16
33098,Heiersstraße 20
56073,Moselweißer Straße 117-119
72379,Achalmstraße 29
40227,Stoffeler Straße 25
45481,Düsseldorfer Straße 6
09399,Lichtensteiner Straße 8
16303,Auguststraße 9
24148,Schönberger Straße 14
89520,Lammstraße 21
50968,Markusstraße 126
22339,Kleekamp 5
13353,Müllerstraße 157
10243,Warschauer Straße 31
29221,Zöllnerstraße 22
59399,Marktplatz 6
63065,Querstraße 23
70437,Haldenrainstraße 88
15859,Friedrich-Engels-Straße 24a
48607,Dränke 1
94374,Marktplatz 17
53859,Hauptstraße 13
10178,Rosa-Luxemburg-Straße 24-26
69151,Hauptstraße 36
10825,Grunewaldstraße 10
22087,Lübecker Straße 85
80331,Tal 4
58452,Hammerstraße 9-11
93047,Haidplatz 7a
12555,Mandrellaplatz 1
08525,Bonhoefferstraße 150
68199,Friedrichstraße 61a
81825,Max-Rothschild-Straße 10
12099,Ringbahnstraße 20-23
46049,Buschhausener Straße 58
28217,Utbremer Straße 133
81669,Aribonenstraße 18
65428,Karlstraße 1
12203,Hindenburgdamm 100
85356,Erdinger Straße 84
42109,Uellendahler Straße 412 
44145,Münsterstraße 120 
76571,Beethovenstraße 98
91555,Gerbergasse 3
52349,Oberstraße 40
12043,Richardstraße 107
79650,Wehrer Straße 38
10247,Bänschstraße 67
68199,Friedrichstraße 61a 
45355,Hülsmannstraße  56
90441,Schweinauer Hauptstraße 97
97072,Sonnenstraße 19
12159,Handjerystraße 29
93047,Haidplatz 7a
57223,Marburger Straße 34
29225,Heese 37
44793,Springerplatz 2
32257,Gerhart-Hauptmann-Straße 29
81669,Rosenheimer Straße 224
21149,Cuxhavener Straße 164
09355,Erlbacher Straße 6
33428,Körbekestraße 3
93170,Rathausplatz 7
45127,Engelbertstraße 17
42107,Uellendahler Straße 91
94124,Hauptstraße 28
14059,Schloßstraße 39
94405,Spitalplatz 1
76889,Langwiesenstraße 13
70173,Rotebühlplatz 18
47475,Ferdinantenstraße 22
04109,Katharinenstraße 4
44809,Poststraße 109
14467,Jägerstraße 1
20354,Colonnaden 5
10115,Chausseestraße 32
45739,Stimbergstraße 195
68307,Webereistraße 26
10961,Bergmannstraße 94
74072,Ludwig-Pfau-Straße 18
51109,An Sankt Adelheid 2-8
94234,Stadtplatz 17
60435,Homburger Landstraße 100
44791,Herner Straße 74
59494,Vrischemaiweg 6
32756,Lemgoer Straße 31
45147,Hobeisenstraße 42
58710,Lendringser Hauptstraße 12
79102,Glümerstraße 2
45894,Hochstraße 60
45138,Ruhrallee 66
30655,Podbielskistraße 316
78333,Tuttlinger Straße 7
21762,Cuxhavener Straße 5
90419,Johannisstraße  96
40235,Hoffeldstraße 77
10119,Schönhauser Allee 173
04317,Dresdner Straße 24
58515,Volmestraße 32
10247,Finowstraße 25
13581,Klosterstraße 3
41068,Stationsweg 34
79576,Oberbaselweg 6
45128,Bismarckstraße 13
27570,Friedrich-Ebert-Straße 73
76133,Akademiestraße 39
81549,Ständlerstraße 42
60599,Offenbacher Landstraße 569
75172,Zerrennerstraße 22-24
70193,Forststraße 161
22335,Alsterkrugchaussee 576
08344,Schwarzenberger Straße 15
40233,Behrenstraße 44
85748,Bürgerplatz 10
09111,Brückenstraße 4
41466,Gillbachstraße 1
79100,Freiaustraße 21
47445,Am Jungbornpark 192
82131,Hauptplatz 4
20255,Hellkamp 11
64283,Nieder-Ramstädter Straße 34
90429,Denisstraße 42
53783,Harmoniestraße 19
23554,Schwartauer Allee 73
95028,Königstraße 35
35396,Wiesecker Weg 26
68623,Wilhelmstraße 43
89073,Karlstraße 31-33
72119,Raiffeisenstraße 8
44803,Suntumer Straße 14A
45147,Cranachstraße 44
90459,Voltastraße 85
48282,Bernhardstraße 38
66780,Hauptstraße 83
90459,Peter-Henlein-Straße 78
74405,Bahnhofstraße 12
80337,Kapuzinerstraße 31
63755,Am Lindenplatz 3
35396,Wiesecker Weg 26
86152,Auf dem Kreuz 29
13359,Wollankstraße 27
89077,Blaubeurer Straße 37
50670,Neusser Straße 2
63456,Ernst-Leitz-Straße 9
10709,Cicerostraße 37
49090,Hansastraße 45
45479,Duisburger Straße 173
66646,Hauptstraße 46
81735,Staudingerstraße 20
12459,Wilhelminenhofstraße 32
71139,Königsberger Straße 106
47166,Jägerstraße 59 
31675,Schulstraße 15
04552,Breite Straße 10
63526,Leipziger Straße  10
30161,Lister Meile 67
89335,Marktstraße 1
10999,Oranienstraße 193
82110,Oskar-Maria-Graf-Straße 3
80469,Baaderstraße 74
60322,Bockenheimer Anlage 1a
88427,Wilhelm-Schussen-Straße 7
71672,Bahnhofstraße 10
28195,Falkenstraße 44
58706,Unnaer Straße 32
41239,Zedernstraße 43
12524,Ehrenfelder Platz 4
99423,Friedensstraße 1
44309,Am Westheck 87
10623,Knesebeckstraße 92
73066,Schulstraße 3
13403,Zobeltitzstraße 90
10627,Stuttgarter Platz 36
64380,Wilhelm-Leuschner-Straße 5
33100,Detmolder Straße 47
20359,Hein-Hoyer-Straße 10
10999,Adalbertstraße 93
34121,Frankfurter Straße 103
89077,Sedanstraße 125
12439,Britzer Straße 17
63179,Bieberer Straße 165
68305,Speckweg 116
66709,Trierer Straße 26
37085,Am Kalten Born 2A
86154,Schallerstraße 1
52525,Hochstraße 162
68167,Soironstraße 3
65195,Philippsbergstraße 41
13591,Brunsbütteler Damm 317
76131,Gottesauer Straße 24
80636,Lilli-Palmer-Straße 1
44649,Stöckstraße 72
90402,Bahnhofstraße 11-11c
80469,Rumfordstraße 2
13597,Moritzstraße 3
21357,Hamburger Landstraße 29
52353,Dorfstraße 40
45355,Bocholder Straße 77
55118,Peter-Cornelius-Platz 8
40229,Gertrudisplatz 9
66773,Fraulauterner Straße 32
13353,Burgsdorfstraße 4
10435,Kollwitzstraße 84
81241,Gräfstraße 68
70193,Claudiusstraße 17b
71083,Stadthallenstraße 17
99974,Steinweg 38
64832,Wilhelm-Leuschner-Straße 8
48147,Meßkamp 15
12526,Gründerstraße 3
78647,Goethestraße 7
25462,Kellerstraße 136
65929,Kurmainzer Straße 16
59192,Fritz-Husemann-Straße 20
99423,Friedensstraße 1
10555,Alt-Moabit 40
65203,Hagenauer Straße 29
20259,Eppendorfer Weg 3
13405,Scharnweberstraße 111
12159,Rheinstraße 11
53639,Im Mühlenbruch 16a
81373,Krüner Straße 73a
76831,Industriestraße 12
47051,Börsenstraße 9
53844,Van-Gogh-Platz 11
71101,Wettgasse 21
13359,Kattegatstraße 13
56422,Dr.-Luschberger-Straße 5
99423,Friedensstraße 1
50674,Aachener Straße 64
10961,Mehringdamm 51
21682,Lerchenweg 5
81547,Mangfallplatz 8
81667,Weißenburger Platz 5
89077,Wagnerstraße 61
44379,Martener Straße 278A 
45276,Krayer Straße 4
04179,Georg-Schwarz-Straße 83
32052,Radewiger Straße 33
12203,Unter den Eichen 97
12107,Forddamm 7-9
64293,Landwehrstraße 75
10999,Oranienstraße 31
47807,Kölner Straße 643
49124,Hindenburgstraße 14 
80337,Adlzreiterstraße 37
52249,Talstraße 21
33803,Haller Straße 66
80798,Agnesstraße 11
60318,Händelstraße 9
50735,Nesselrodestraße 51
61381,Hoher Weg 38
30173,Mozartstraße 14/16
45964,Voßstraße 81
50969,Höninger Weg 369
76669,Hauptstraße 76
55252,Schmalweg 50
19322,Bahnstraße 22
12103,Friedrich-Karl-Straße 17
66121,Kaiserstraße 3
65183,Kastellstraße 10
91522,Breslauer Straße 14A
80538,Adelgundenstraße 5a
42275,Höhne 11
64289,Alsfelder Straße 31
70839,Ludwigstraße 15
68199,Casterfeldstraße 82-84
44388,Werner Straße 1
45891,Cranger Straße 369
90461,Allersberger Straße 94
09126,Bernhardstraße 112
22089,Wandsbeker Chaussee 236
37081,Gotteslager 2
50126,Kölner Straße 121
60435,Eckenheimer Landstraße 300
45357,Haus-Horl-Straße 77
99423,Ernst-Thälmann-Straße 19
24340,Kieler Straße 61
41460,Bockholtstraße 43
58095,Frankfurter Straße 33
82256,Pucher Straße 25
17491,Ernst-Thälmann-Ring 11-13
02826,Salomonstraße 34
22305,Hellbrookstraße 30
45359,Himmelpforten 3
22307,Fuhlsbüttler Straße 226
70437,Haldenrainstraße 66
44135,Arndtstraße 9
41836,Parkhofstraße 100
13086,Langhansstraße 144
50737,Neusser Straße 766
32657,Herforder Straße 44
47178,Römerstraße 254
30419,Alte Stöckener Straße 25
51503,Bensberger Straße 290
84030,Meisenstraße 28
24113,Rendsburger Landstraße 178 a
29221,Hannoversche Heerstraße 31
10627,Kaiser-Friedrich-Straße 34
12107,Großbeerenstraße 33
41844,Hauptstraße 9
13053,Rotkamp 2
10785,Pohlstraße 77
46395,Gotenstraße 2
51063,Berliner Straße 60
10777,Motzstraße 8
30880,Magdeburger Straße 9a
39179,Olvenstedter Weg 5
22453,Warnckesweg 8
13353,Müllerstraße 3a
10435,Danziger Straße 42
33611,Schildescher Straße 33
13407,Lindauer Allee 20
76879,Lange Straße 18
04109,Jahnallee 2
99085,Geschwister-Scholl-Straße 10a
25813,Ostenfelder Straße 68
65203,Rathausstraße 4
28205,Am Hulsberg 137
59555,Cappeltor 18
35578,Lahnstraße 5-7
26160,Reihdamm 9
63165,Dieselstraße 87
63674,Hanauer Straße 1
71711,Steinbeisstraße 1
65185,Moritzstraße 50
97072,Am Exerzierplatz 6
12057,Grenzallee 22
12107,Friedenstraße 7
14641,Feldstraße 1
33602,Herforder Straße 5-7
22587,Dockenhudener Straße 4-6
79104,Sautierstraße 31
40219,Lorettostraße 6
22045,Ahrensburger Straße 105
39576,Altes Dorf 21
60487,Franz-Rücker-Allee 43
33330,Berliner Straße 119
10961,Wilmsstraße 13
08525,Reißiger Straße 30
33415,Paderborner Straße 451
13349,Müllerstraße 62a
50674,Lindenstraße 67
30455,Wegsfeld 36
51143,Hauptstraße 422
64293,Kahlertstraße 41
22880,Rissener Straße 21
21255,Bahnhofstraße 15
75365,Ostlandstraße 7
75175,Holzgartenstraße 4
45711,Marktstraße 18
73760,Esslinger Straße 2
30519,Hildesheimer Straße 383
50968,Raderberger Straße 175
30419,Innersteweg 9
55118,Neckarstraße 4
60318,Zeißelstraße 20
13409,Emmentaler Straße 103
23556,Artlenburger Straße 19
13581,Klosterstraße 3
51063,Keupstraße 8
33613,Jöllenbecker Straße 265
30916,Lohner Weg 1
64289,Alsfelder Straße 4
28217,Nordstraße 15
49393,Bahnhofstraße 14
17489,Anklamer Straße 8/9
04315,Wurzner Straße 52
47259,Albertus-Magnus-Straße 20
10965,Katzbachstraße 30
26135,Damm 18
10965,Dudenstraße 11
44807,Josephinenstraße 101
52428,Welldorfer Straße 53
38642,Bahnhofstraße 26
10715,Detmolder Straße 50
40595,Peter-Behrens-Straße 95
10965,Möckernstraße 73
63110,Breitwiesenring 9a
47051,Krummacherstraße 54-56
88250,Boschstraße 10
26382,Rheinstraße 15
65428,Karlstraße 1
81241,Landsberger Straße 491
80689,Rolf-Pinegger-Straße 7
06667,Naumburger Straße 32
42329,Kaiserstraße 113
35578,Braunfelser Straße 88
64807,Bahnhofstraße 10a
60594,Große Rittergasse 108
60314,Ostendstraße 60
47804,Dülkener Straße 50
57076,Weidenauer Straße 247
47179,Dr.-Wilhelm-Roelen-Straße 429
63128,Karl-Benz-Straße 5
45219,Kirchfeldstraße 12 
81927,Freischützstraße 8
60313,Große Friedberger Straße 32
81377,Ehrwalder Straße 8
26603,Norderstraße 5
58285,Hagener Straße 162
53117,Christian-Lassen-Straße 9
22946,Kirchenstraße 6
12105,Attilastraße 1
45139,Burggrafenstraße 81
81673,Isareckstraße 52
14776,Sankt-Annen-Straße 14
45277,Langenberger Straße 480
38118,Broitzemer Straße 257
65203,Breslauer Straße 7
70806,Bahnhofsplatz 14
50226,Dürener Straße 60
90763,Steubenstraße 22
70439,Korntaler Straße 37
12435,Bouchestraße 18
18146,Petridamm 1
79288,Ringstraße 17
37115,Westeröder Straße 34
61250,Scheunengasse 6
10407,Danziger Straße 153
06886,Am Alten Bahnhof 1c
54329,Karthäuser Straße 131
64293,Mainzer Straße 93
37073,Goethe-Allee 11
22111,Horner Landstraße 339
64289,Mollerstraße 44
80992,Baubergerstraße 19
90419,Sandrartstraße 53
76227,Gudrunstraße 1
60594,Paradiesgasse 38
51069,Berliner Straße 922
22089,Wandsbeker Chaussee 29
28205,Bei den Drei Pfählen 10
66280,Sulzbachtalstraße 138
50674,Aachener Straße 64
10117,Seydelstraße 18
33611,Beckhausstraße 118
28844,Richtweg 77
31303,Moorstraße 63
44137,Wilhelmstraße 42
12051,Walterstraße 30
06484,Steinweg 79
13347,Seestraße 71
65779,Hauptstraße 13
65719,Wildsachsener Straße 4
01683,Fabrikstraße 3
94333,Gottfried-Keller-Straße 29a
41066,Hovener Straße 153
42117,Moritzstraße 12a
86153,Friedrich-List-Straße 1
33330,Kirchstraße 8
65197,Holzstraße 41
37081,Allerstraße 31
04277,Bornaische Straße 35
71032,Klaffensteinstraße 34
41065,Neusser Straße 128
23554,Memelstraße 31
10435,Schönhauser Allee 146a
84034,Luitpoldstraße 30
26789,Bremer Straße 41
42109,Uellendahler Straße 332
90441,Wacholderweg 60
49074,Hasestraße 33
37085,Am Kalten Born 2
55130,Portlandstraße 30
70190,Neckarstraße 140a
13403,Zobeltitzstraße 90
04109,Katharinenstraße 6-8
21147,Rehrstieg 24
58730,Kiefernweg 1
12057,Planetenstraße 57
44135,Ostenhellweg 57-59
40477,Münsterstraße 24
68305,Alte Frankfurter Straße 6a
06679,Wilhelm-Külz-Straße 8
31275,Bahnhofstraße 11
42107,Uellendahler Straße 4
16515,Sachsenhausener Straße 6d
38855,Gießerweg 2a
81247,Verdistraße 76
80992,Franz-Fihl-Straße 2
79650,Stettiner Straße 8
35305,Rabegasse 30
23843,Hamburger Straße 40
49090,Natruper Straße 225
57578,Betzdorfer Straße 8
47798,Gladbacher Straße 31
37081,Allerstraße  29
20259,Eimsbütteler Chaussee 46
48147,Meßkamp 15
75196,Blumenstraße 5 
21493,Seestern-Pauly-Straße 4
16515,Aderluch 54
86152,Auf dem Kreuz 29
40549,Burgunderstraße 6
36433,Leimbacher Straße 53
44575,Widumer Straße 15
76131,Ludwig-Wilhelm-Straße 9
58135,Enneper Straße 56
35390,Dammstraße 42
33602,Hermannstraße 48
44623,Neustraße 3
40723,Richrather Straße 6-8
34125,Weserstraße 11
91052,Nürnberger Straße 60
50937,Berrenrather Straße 160
12557,Charlottenstraße 7
44263,Hermannstraße 121
60437,Unterer Kalbacher Weg 20
76661,Rheinstraße 81
48432,Alte Bahnhofstraße 18
75172,Durlacher Straße 62
68305,Jakob-Faulhaber-Straße 6a
22047,Stephanstraße 141
81379,Boschetsrieder Straße 7
44145,Schleswiger Straße 20
23879,Wasserkrüger Weg 150
53757,Siegstraße 28
45479,Am Schloß Broich 38
64289,Liebfrauenstraße 13
80796,Karl-Theodor-Straße 83
45701,Feldstraße 269
36251,Dudenstraße 5
10178,Oranienburger Straße 4
18182,Stralsunder Straße 35
32107,Oststraße 8b
56179,Goethestraße 4
40470,Münsterstraße 298
39646,Gartenstraße 1
10965,Fidicinstraße 43
63263,Dreiherrnsteinplatz 18
31135,Triftäckerstraße 16
10439,Erich-Weinert-Straße 55
50823,Subbelrather Straße 117
45276,Steeler Straße 463
91054,Engelstraße 15
28211,Schwachhauser Heerstraße 103
66128,Hauptstraße 85
35452,Gießener Straße 65
89522,Carl-Schwenk-Straße 22
80469,Geyerstraße 18
10589,Kaiserin-Augusta-Allee 37
87700,Schlachthofstraße 40
33602,Mauerstraße 54
86356,Schlipsheimer Straße 23
85375,Echinger Straße 19
86438,Max-Planck-Straße 1
44379,Martener Straße 323
42369,Erbschlöer Straße 2
44143,Am Gottesacker 40
99510,Bahnhofstraße 4
37083,Walkemühlenweg 13a
20259,Bellealliancestraße 38
40591,Werstener Feld 215
14712,Rhinower Straße 39
22175,Stefan-Zweig-Straße 1
65203,Gaugasse 10
51491,Olper Straße 37
41517,Auf dem Wiler 37
04910,Poststraße 20
91126,Limbacher Straße 32
52066,Adalbertsteinweg 154
58313,Hauptstraße 63
30449,Egestorffstraße 5
64380,Wilhelm-Leuschner-Straße 5
22083,Hamburger Straße 159
64560,Bahnhofsallee 14
90419,Juvenellstraße  22
06217,Klobikauer Straße 64
86465,Bahnhofstraße 19a
10557,Bartningallee 18
22335,Langenhorner Chaussee 5
06449,Oberstraße 50
20537,Eiffestraße 99
70565,Am Wallgraben 80
48155,Wolbecker Straße 105
45770,Lipper Weg 81
27321,Braunschweiger Straße 22
27777,Elsa-Brandström-Straße 1
25336,Köhnholz 1
12099,Tempelhofer Weg 2
34127,Rothfelsstraße 9
86179,Landsberger Straße 46A
60316,Friedberger Landstraße 140
59439,Bahnhofstraße 37
41460,Blücherstraße 11
59494,Kesselfuhr 2
33607,Heeper Straße 108
76137,Anna-Lauter-Straße 7
12099,Tempelhofer Damm 124
33604,Oldentruper Straße 2
12161,Schmiljanstraße 4
91438,Johanniterstraße  16
56070,Herberichstraße 24
81827,Adlerstraße 1
04552,Breite Straße 10
85276,Scheyerer Straße  36
41844,Kirchplatz 3-5
85778,Am Pfanderling 9
45145,Schederhofstraße 2
21031,Lohbrügger Landstraße 82
59872,Beringhauser Straße 12
12247,Siemensstraße 40
44137,Wilhelmstraße 48
89073,Karlstraße 116
47906,Concordienplatz 1
80339,Schwanthalerstraße 143
44789,Wittener Straße 68
86153,Brückenstraße 2
30655,Sven-Hedin-Straße 3
44803,Freigrafendamm 36
97199,Würzburger Straße 53
24118,Gutenbergstraße 62
65183,Wellritzstraße 45
20535,Smidtstraße 13
40477,Duisburger Straße 50
13357,Badstraße 29
26135,Damm 22
23558,Moislinger Allee 57
45219,Kirchfeldstraße 12
38118,Luisenstraße 31
31134,Goschenstraße 52
94234,Stadtplatz 17
21337,Dahlenburger Landstraße 76
61273,Kransberger Straße 3
45701,Feldstraße 269
88214,Abt-Mauch-Straße 2
46045,Friedrich-Karl-Straße 2
82380,Hauptstraße 51
55120,Hauptstraße 75
44536,Roonstraße 29
99817,Kasseler Straße 35
22159,August-Krogmann-Straße 15
10715,Bernhardstraße 12
24146,Dorfstraße 12
42113,Am Eckbusch 40
45476,Oberhausener Straße 169
97222,Riemenschneiderstraße 15
70794,Schulstraße 1
79206,Rempartstraße 5
83022,Münchener Straße 47
44627,Mont-Cenis-Straße 99
97076,Heisenbergstraße 1
72760,Sondelfinger Straße 9
60599,Offenbacher Landstraße 321
45721,Markt 16
67067,Hindenburgstraße 25
59348,Münsterstraße 1
44139,Hohe Straße 16
70197,Rotenwaldstraße 114
12619,Neue Grottkauer Straße 9
10551,Wiclefstraße 42
64839,Breitefeld 2
70794,Gartenstraße 21
90762,Nürnberger Straße 67
76133,Karlstraße 53
33175,Detmolder Straße 63
24306,Lütjenburger Straße 1
90763,Leyher Straße 27
13405,Kurt-Schumacher-Damm 6
76133,Akademiestraße 39
23611,Dorfstraße 14
52249,Grünstraße 24
47137,Sommerstraße 67 
22846,Ulzburger Straße 377
40589,Itterstraße 29
40549,Pestalozzistraße 38
24955,Süderstraße 36
21031,Lohbrügger Landstraße 80
65207,Alte Dorfstraße 25
59071,Ostenallee 132
13437,Am Nordgraben 6
45326,Stauderstraße 63
93053,Griesbacherstraße 13
33649,Gütersloher Straße 185
44532,Jägerstraße 72
30171,Sallstraße 77
45896,Im Brömm 1
92318,Ziegelhüttenweg 2
14059,Schloßstraße 32
52064,Vaalser Straße 6
63303,Hauptstraße 36
54290,Saarstraße 75
09113,Matthesstraße 70
01737,Roßmäßlerstraße 12
24536,Kieler Straße 298
63165,Friedensstraße 52
04229,Zschochersche Straße 35
82538,Egerlandstraße 3
85757,Ostenstraße 6
47804,Benrader Straße 196
50670,Neusser Straße 81
23795,Theodor-Storm-Straße 77
10961,Bergmannstraße 19
45259,Bahnhofstraße 55
09120,Helbersdorfer Straße 78
90478,Dürrenhofstraße 51
74357,Poststraße 25
59174,Weddinghofer Straße 15
39124,Lübecker Straße 32a
79108,Wöhlerstraße 2
30459,Friedrich-Ebert-Platz 2a
99423,Erfurter Straße 51
90587,Fürther Straße 7
81379,Boschetsrieder Straße 11
58256,Büttenberger Straße 24
56073,Steinstraße 6
33102,Neuhäuser Straße 88
40878,Wallstraße 12
80634,Blutenburgstraße 79
65779,Industriestraße 2
88250,Sontheimer Weg 3A
63791,Hanauer Landstraße 99
27570,Stresemannstraße 41
64646,Kalterer Straße 21
75323,Hauptstraße 4
35390,Neustadt 19
48149,Kellermannstraße 23
33098,Heiersstraße 22
81373,Hansastraße 109a
12589,Fürstenwalder Allee 96
73734,Limburgstraße 28
41061,Waldhausener Straße 37
93053,Landshuter Straße 53
80339,Alter Messeplatz 4
30165,Schulenburger Landstraße 119a
13357,Badstraße 38
90449,Trubachweg 26
15230,Sophienstraße 22
45884,Mechtenbergstraße 80
07743,Dornburger Straße 46
80637,Hübnerstraße 7
81241,Landsberger Straße 455
22335,Alsterkrugchaussee 576
89312,Augsburger Straße 18
30169,Calenberger Straße 28
67547,Gymnasiumstraße 24
44143,Kaiserstraße 216 
53721,Wilhelmstraße 77
60314,Launhardtstraße 1
07743,Wagnergasse 24
07745,Friedrich-Zucker-Straße 1-3
45699,Kaiserstraße 78
41747,Dülkener Straße 49
85757,Rathausstraße 9
56410,Wilhelm-Mangels-Straße 25
12107,Friedenstraße 7
81379,Hofmannstraße 9
80809,Schleißheimer Straße 221
77933,Mietersheimer Hauptstraße 46/1
47249,Lindenstraße 9
80796,Belgradstraße 47
80337,Lindwurmstraße 130
28844,Angelser Straße 37
73642,Schillerstraße 8
64521,Friedrichstraße 12
12623,Hönower Straße 189
80797,Schleißheimer Straße 194
45128,Rellinghauser Straße 90
45128,Rellinghauser Straße 90 
46236,Hochstraße 10
23569,Ostpreußenring 2
86456,Sternstraße 16
85375,Echinger Straße 15
21385,Oldendorfer Straße 6
04179,Georg-Schwarz-Straße 83
39104,Breiter Weg 255
42855,Hastener Straße 51
39130,Weizengrund 7
67550,Herrnsheimer Hauptstraße 73
13507,Buddestraße 16
44309,Brackeler Hellweg 85
63128,Friedensstraße 3
22880,Kronskamp 90
81673,Baumkirchner Straße 18
13353,Luxemburger Straße 33
45130,Zweigertstraße 3
14050,Spandauer Damm 127
64546,Bahnhofstraße 2
81377,Fürstenrieder Straße 216
